pet_id,customer_id,pet_name,species,breed,gender,date_of_birth,weight_lbs,color,microchip_id,is_neutered,pre_existing_conditions,vaccination_status,adoption_date,is_active,created_at,updated_at
f95f3691-2e5a-46a9-9b1b-802bc4204a07,4f60becc-ab95-487c-b2ce-fdd05d398aca,Rocky,Cat,Abyssinian,Male,2023-08-09,6.1,Gray,,True,,Up to Date,2024-04-03,True,2025-12-22T21:19:28.736687,2025-12-22T21:19:28.736688
846f85bc-3eb9-453a-8971-ec42ef9225a7,1bc0f5fa-ecdc-45db-82e8-5509fbf799c4,Pepper,Dog,Great Dane,Female,2024-01-08,87.1,White,MC631667834,False,,Overdue,2024-09-23,True,2025-12-22T21:19:28.736705,2025-12-22T21:19:28.736706
9f2c529d-b8aa-47c6-9365-4fa5c821f444,fd3a1fb3-39a9-4033-aad8-99d82fabd3a1,Willow,Cat,Norwegian Forest Cat,Male,2021-11-04,18.4,Mixed,,True,Heart Murmur,Up to Date,2022-05-07,True,2025-12-22T21:19:28.736717,2025-12-22T21:19:28.736718
30405961-1ff0-48d7-b3f1-6e8b4aeb736b,76202280-d65a-46e1-bf5d-c392caa4ad0d,Sophie,Cat,British Shorthair,Female,2023-08-22,20.9,Black,MC919121193,True,Diabetes,Unknown,2023-12-01,True,2025-12-22T21:19:28.736728,2025-12-22T21:19:28.736729
d5d778df-86c8-43c4-9c8c-98c51e00d8eb,8a9c5b3b-b0ae-4d29-8702-81125e203ade,Pepper,Dog,Dachshund,Male,2019-03-12,92.5,Black,MC723395408,True,Diabetes,Overdue,2019-08-09,True,2025-12-22T21:19:28.736742,2025-12-22T21:19:28.736743
60bb432f-d1fb-4afb-9f50-c704bb44b608,534b2a62-ea67-434a-a18b-0660e3749ec7,Luna,Cat,British Shorthair,Male,2017-02-03,6.4,Golden,,False,Arthritis,Up to Date,2017-08-22,True,2025-12-22T21:19:28.736754,2025-12-22T21:19:28.736754
41c511cb-e267-46a8-be29-f4b3061329fc,20aaca4d-edf8-4bc7-bef7-df9a984096d1,Pepper,Cat,Persian,Female,2021-01-11,17.7,Orange,MC526285351,True,Allergies,Overdue,2021-04-24,True,2025-12-22T21:19:28.736765,2025-12-22T21:19:28.736765
69c43451-610a-42eb-a42a-9c899a400808,827fac1d-d408-41db-9542-68765995adf1,Simba,Dog,Poodle,Female,2023-06-29,25.4,Brown,MC811314781,False,,Unknown,2024-06-19,True,2025-12-22T21:19:28.736776,2025-12-22T21:19:28.736776
d5e71648-0f73-425d-90c7-d64d14226e22,4a14c44f-926c-4536-8f7a-c18344b2836a,Bella,Dog,Yorkshire Terrier,Male,2022-01-28,25.5,Black,,True,Arthritis,Unknown,2022-10-26,True,2025-12-22T21:19:28.736786,2025-12-22T21:19:28.736787
e741c9cb-b487-407f-8ae9-100265796f50,2792469c-0b28-455a-b1fd-3668c4192408,Charlie,Dog,Havanese,Male,2017-08-23,32.9,Brown,MC999002758,True,Allergies,Overdue,2018-06-28,False,2025-12-22T21:19:28.736799,2025-12-22T21:19:28.736799
334f35c9-c1a4-41b1-b711-4ed5f2a9ca41,11f8c42f-8d73-47cc-b060-9d7a81ece496,Charlie,Cat,Bengal,Male,2018-07-17,7.5,Spotted,MC957845970,False,Heart Murmur,Up to Date,2019-03-28,True,2025-12-22T21:19:28.736811,2025-12-22T21:19:28.736811
98f467db-ea7e-43aa-9413-1efb3d1b7953,fa6ce53a-20c3-4b37-a5ab-d19684bfa97a,Winston,Cat,Domestic Shorthair,Male,2020-05-14,22.5,Mixed,,False,Diabetes,Overdue,2020-10-03,True,2025-12-22T21:19:28.736823,2025-12-22T21:19:28.736824
b2bf3199-d63e-43da-9728-4b7efad23042,40535286-9b50-4205-9c69-6b3810d6d5fa,Louie,Dog,French Bulldog,Male,2019-01-18,89.1,Golden,MC575571219,True,Allergies,Overdue,2019-12-22,True,2025-12-22T21:19:28.736834,2025-12-22T21:19:28.736835
d8a441b9-635f-4abc-a7b9-2e819aa088f3,b22b4ce8-8eaa-4cf5-a1a7-d885e7fc8b9b,Lily,Cat,Ragdoll,Female,2020-10-09,14.2,Mixed,MC853395402,False,,Up to Date,2021-01-15,True,2025-12-22T21:19:28.736846,2025-12-22T21:19:28.736846
92c44863-41b8-483a-9042-a460c22a03e7,935a6b31-09a1-4b7d-a048-480d7495009d,Bentley,Dog,French Bulldog,Female,2019-06-01,38.1,Golden,MC741655178,True,Diabetes,Overdue,2019-08-25,True,2025-12-22T21:19:28.736866,2025-12-22T21:19:28.736867
360d0274-c4de-4511-8f2b-b52bc5215fbb,8beb4078-87a0-4e1c-8801-c7f7f605d4e2,Teddy,Dog,Dachshund,Male,2017-12-23,16.3,Spotted,,False,Diabetes,Unknown,2018-09-06,True,2025-12-22T21:19:28.736886,2025-12-22T21:19:28.736887
e7c7286e-87e7-4ee0-b203-38c5d4b0da2f,44a8e52f-bdf1-4063-a50c-9d9f881f3166,Jack,Dog,Great Dane,Female,2018-12-13,32.8,Spotted,,False,Heart Murmur,Up to Date,2019-11-02,True,2025-12-22T21:19:28.736899,2025-12-22T21:19:28.736900
9f200ceb-301e-490b-aef6-7464c939228d,bcf5fc5f-84ae-4203-a380-96770e9c9243,Stella,Dog,Golden Retriever,Female,2018-04-04,77.5,Golden,,True,Allergies,Overdue,2018-06-27,True,2025-12-22T21:19:28.736911,2025-12-22T21:19:28.736911
aa297eb2-ca4d-4428-b884-00149b6aa896,5a787d55-f459-4a35-8300-568d7e83da61,Rosie,Bird,African Grey,Male,2016-12-25,6.8,Black,,True,Allergies,Overdue,2017-05-02,True,2025-12-22T21:19:28.736923,2025-12-22T21:19:28.736923
8a5a6e47-217b-41ba-a324-fdf48c07d3bb,6aa86c0f-fb41-4102-9406-bc2a86bb3fd2,Murphy,Cat,Ragdoll,Female,2016-10-10,7.2,Golden,MC345324581,True,Heart Murmur,Up to Date,2017-01-19,True,2025-12-22T21:19:28.736935,2025-12-22T21:19:28.736936
15f13061-c919-4ddc-bbaa-9036b8458acd,fdbdcad7-9866-4c1f-97ec-695ab07bb871,Winston,Dog,Great Dane,Male,2019-09-24,84.8,Spotted,,True,Arthritis,Overdue,2020-09-02,True,2025-12-22T21:19:28.736946,2025-12-22T21:19:28.736946
86cdc11c-3aa2-4b9a-9d61-f4d9bcf2674e,d5d2e92e-24c2-47fc-9de0-37f2964411fa,Bentley,Bird,African Grey,Male,2021-07-26,2.0,Orange,MC486214534,True,Hip Dysplasia,Overdue,2022-07-14,True,2025-12-22T21:19:28.736960,2025-12-22T21:19:28.736961
0e608cc4-19a8-4ba6-af93-6b428a2b7e35,a5929621-aee6-4260-a771-2dddb35ad184,Winston,Cat,Norwegian Forest Cat,Male,2020-02-02,16.9,Brown,MC246929234,True,Heart Murmur,Overdue,2020-12-20,True,2025-12-22T21:19:28.736974,2025-12-22T21:19:28.736975
6b4a0f73-7d8f-4a4d-9465-8b78709f07f7,3e5a35cc-3514-4782-b9cf-6da6783c816f,Leo,Dog,German Shepherd,Female,2020-01-16,100.9,Brown,MC171703933,False,Allergies,Overdue,2020-09-05,True,2025-12-22T21:19:28.736986,2025-12-22T21:19:28.736986
8b49464a-02cc-4c92-9ddb-425040b14531,c7de040d-c973-4d33-8e11-5dc928f47337,Max,Dog,Siberian Husky,Male,2022-11-14,41.1,Brindle,MC437082318,True,Diabetes,Overdue,2023-10-08,True,2025-12-22T21:19:28.736997,2025-12-22T21:19:28.736998
b0ce4080-8c88-4228-a07e-7cf98bd193db,b7dd5a30-6a66-40fe-968d-f7154c72ed11,Molly,Dog,Doberman Pinscher,Female,2023-10-01,67.2,White,MC772160016,True,Heart Murmur,Up to Date,2024-05-15,True,2025-12-22T21:19:28.737009,2025-12-22T21:19:28.737009
57d592ea-c0a3-41bd-98f8-cadcbafbde88,631f8aad-0c68-4fea-bf8f-76b3b3ecee32,Molly,Dog,Golden Retriever,Male,2023-03-07,18.1,White,MC912061091,False,,Overdue,2023-09-23,True,2025-12-22T21:19:28.737020,2025-12-22T21:19:28.737021
4a778d86-7da1-4eff-9088-86a2e90d9e03,9045e879-bc46-4ed3-a34d-96fc728729c7,Bella,Dog,Boston Terrier,Male,2022-09-03,43.8,Spotted,MC835688056,True,Arthritis,Unknown,2023-04-19,True,2025-12-22T21:19:28.737032,2025-12-22T21:19:28.737032
f58b66c7-e56f-4e94-95d4-71fb23303c8e,fdfb6f43-236b-44e2-af59-fc282edfb29b,Lucy,Dog,Bulldog,Female,2020-11-08,68.3,Brindle,,False,Allergies,Up to Date,2021-03-04,True,2025-12-22T21:19:28.737042,2025-12-22T21:19:28.737042
3d880b5e-3ac8-48ab-b697-20cdfffad791,65934dc9-52ee-4047-8327-ef7578a8353c,Bentley,Cat,Russian Blue,Female,2017-07-22,5.9,Mixed,MC462682765,True,,Unknown,2018-06-15,True,2025-12-22T21:19:28.737053,2025-12-22T21:19:28.737053
761e2a1f-afda-4c0b-813c-0daf7015c682,a2410212-b527-4e59-9c0d-21b19a73206a,Willow,Cat,Abyssinian,Female,2015-03-13,15.5,Brown,MC432733913,True,Heart Murmur,Overdue,2015-07-26,True,2025-12-22T21:19:28.737064,2025-12-22T21:19:28.737065
7ca44bbb-437d-4aa4-82c6-6328574f2ff9,9854fbe5-28ea-498b-a686-91c85aa453b2,Cooper,Cat,Abyssinian,Female,2021-05-22,23.4,Black,MC850999313,True,Allergies,Unknown,2021-07-27,True,2025-12-22T21:19:28.737079,2025-12-22T21:19:28.737080
b3ba0338-dde2-49be-bb72-03f3f47e6063,af84073d-0fd9-423d-a99c-f710356097e0,Bentley,Bird,Conure,Female,2024-04-05,-2.3,Black,MC951758593,True,Diabetes,Unknown,2024-08-13,True,2025-12-22T21:19:28.737113,2025-12-22T21:19:28.737114
c36602fe-8972-48ca-8e61-d6a083aadd21,b2985ba4-ce97-4120-b664-3b8512816810,Tucker,Dog,Dachshund,Male,2019-10-23,76.5,Spotted,MC424074095,True,Hip Dysplasia,Overdue,2020-04-10,True,2025-12-22T21:19:28.737127,2025-12-22T21:19:28.737128
430740a0-6bdf-4f20-a4ff-240d4de5fdd1,df08d32f-e9a3-413c-8fce-0853ab5759c4,Bear,Cat,Russian Blue,Female,2016-09-11,18.3,Brindle,,True,Heart Murmur,Overdue,2016-12-31,True,2025-12-22T21:19:28.737141,2025-12-22T21:19:28.737141
d486f6fb-ac1e-4fad-8474-7993649172e2,14c74a42-cace-4584-bdd8-4d254f49b925,Penny,Dog,Golden Retriever,Male,2016-03-24,87.7,Spotted,MC965949262,False,Hip Dysplasia,Overdue,2017-01-17,True,2025-12-22T21:19:28.737153,2025-12-22T21:19:28.737154
f7b84154-0889-4012-b490-445a908930c4,903ff7ca-3aa1-43e5-b039-b5ada8dac539,Luna,Dog,Golden Retriever,Male,2016-12-28,74.5,Orange,MC979907662,True,Allergies,Unknown,2017-04-21,True,2025-12-22T21:19:28.737165,2025-12-22T21:19:28.737166
e4438e48-0da9-4169-a31b-f6da0a34bf53,c807911d-4202-4288-9059-f1a54a9d1be2,Tucker,Cat,Sphynx,Male,2021-04-08,16.4,Golden,MC805978861,True,,Unknown,2022-03-20,True,2025-12-22T21:19:28.737178,2025-12-22T21:19:28.737178
d7cc0f39-66ed-473d-bc56-3237f0c69b9a,62198e80-0c2f-490e-be45-b28303db6d9c,Sophie,Dog,Bulldog,Female,2019-07-28,43.6,Mixed,MC657560486,False,Diabetes,Unknown,2020-04-14,True,2025-12-22T21:19:28.737190,2025-12-22T21:19:28.737191
ad18d511-bdd4-423b-b4af-b0479abb1eaa,e2673fea-0b4e-4bfc-b229-1464d2a402d0,Murphy,Dog,French Bulldog,Male,2017-02-05,32.9,Orange,MC887211854,True,Heart Murmur,Overdue,2017-06-11,True,2025-12-22T21:19:28.737203,2025-12-22T21:19:28.737203
478dfbf5-52a7-4b33-af8e-8e9ba7d31a8a,b6756c86-3519-4e51-acfa-0d8bf025451c,Lily,Dog,Bulldog,Female,2015-03-11,63.4,Gray,MC919892087,False,Hip Dysplasia,Unknown,2015-12-22,True,2025-12-22T21:19:28.737215,2025-12-22T21:19:28.737215
e581a23b-97d6-4c8a-956c-a47fb7aff655,fddce531-3aa0-4f91-b1aa-4cceba631921,Leo,Dog,Boston Terrier,Male,2020-01-13,71.2,Spotted,MC568324522,True,,Overdue,2020-08-06,True,2025-12-22T21:19:28.737227,2025-12-22T21:19:28.737228
e129f81b-0aac-4400-9262-1e2382843ffe,33e8ebde-4e71-4589-b735-c408b2235753,Pepper,Cat,Oriental Shorthair,Female,2023-12-03,11.9,Spotted,MC764841903,False,,Up to Date,2024-07-23,True,2025-12-22T21:19:28.737242,2025-12-22T21:19:28.737243
1b497251-4dcb-4d67-9db2-a47f36d7650b,bc4a6ff4-424b-4926-951c-6889122971d5,Shadow,Dog,Rottweiler,Female,2017-07-28,91.0,Golden,MC256674950,False,Diabetes,Overdue,2018-06-19,True,2025-12-22T21:19:28.737254,2025-12-22T21:19:28.737255
8e7be644-47fa-4b04-ac7d-1be2760c153a,4d805ab1-9ed1-4d13-bfae-78c6873ddad4,Ellie,Dog,Golden Retriever,Male,2022-12-01,76.2,White,MC897582834,False,,Up to Date,2023-06-17,True,2025-12-22T21:19:28.737265,2025-12-22T21:19:28.737266
5a949847-763e-4ca8-a574-95834a528245,7a04c89c-d30d-42c1-b627-5b9194b0146f,Chloe,Dog,French Bulldog,Male,2023-11-02,62.7,Gray,,True,Allergies,Unknown,2024-10-30,True,2025-12-22T21:19:28.737278,2025-12-22T21:19:28.737279
d93643b0-7ca8-4d0b-9102-9a61eade4b25,a1ef8f89-7cf8-441c-b1fd-f6e4e5e6503b,Stella,Dog,Dachshund,Female,2017-04-01,93.0,Black,MC723717186,False,Allergies,Up to Date,2018-01-31,True,2025-12-22T21:19:28.737290,2025-12-22T21:19:28.737290
dfd66588-89d7-40dc-9192-43fde41902d2,4585f6f9-4b46-403f-8de1-f9248c74f7bc,Ruby,Dog,Shih Tzu,Male,2024-04-15,78.8,Golden,MC731560449,True,Hip Dysplasia,Unknown,2025-03-06,True,2025-12-22T21:19:28.737302,2025-12-22T21:19:28.737302
20a18d87-c501-4882-a6b5-c5e9897fff16,be2302aa-4567-49c8-a86a-6a0b4d554318,Oliver,Dog,Great Dane,Male,2015-08-31,28.5,Gray,MC374688186,True,Arthritis,Unknown,2016-06-17,False,2025-12-22T21:19:28.737313,2025-12-22T21:19:28.737313
a16f3eb0-ac5e-4096-8407-b22f81cac6b2,4a9e8e82-ef63-4ee2-a6bb-4defe7e83bd2,Ellie,Dog,Cavalier King Charles,Female,2016-08-16,74.8,White,MC941889734,False,Hip Dysplasia,Up to Date,2016-11-16,True,2025-12-22T21:19:28.737323,2025-12-22T21:19:28.737323
157860bc-c85d-4d5d-9cc9-64418cc54e88,f8264aea-de31-45f6-ba9d-e8d5de003b24,Jack,Dog,Great Dane,Female,2022-01-21,70.9,Gray,MC218595544,False,Arthritis,Up to Date,2022-12-13,True,2025-12-22T21:19:28.737333,2025-12-22T21:19:28.737334
79016f33-6c8a-4248-8d12-3822635bee60,b413c03f-5201-4ef6-8372-b70f2f3fa2ca,Milo,Cat,Norwegian Forest Cat,Male,2022-03-04,15.8,Black,MC671203735,False,Heart Murmur,Unknown,2022-11-21,True,2025-12-22T21:19:28.737345,2025-12-22T21:19:28.737346
f46c091e-a699-4e6f-a2a2-2fff5cdd87a8,f8cb8765-9751-4995-a590-bf7d79001c78,Ellie,Dog,Pomeranian,Female,2015-07-07,59.6,Brown,,False,Diabetes,Up to Date,2016-07-03,True,2025-12-22T21:19:28.737356,2025-12-22T21:19:28.737357
48338d2a-870a-4abc-b9eb-80a5e928d17a,a38bd0fd-49a3-4cff-a267-5c9297c37cf4,Coco,Bird,African Grey,Male,2023-07-26,-0.8,Brindle,MC804005656,False,,Unknown,2024-07-16,True,2025-12-22T21:19:28.737367,2025-12-22T21:19:28.737368
de21c888-dc19-4c7e-bf49-fbf8dc011b6a,46196a64-f1a9-48f4-ad12-9537341f6777,Cooper,Cat,Russian Blue,Male,2022-01-27,20.7,Spotted,MC257622203,False,Diabetes,Overdue,2022-05-10,True,2025-12-22T21:19:28.737378,2025-12-22T21:19:28.737379
c90d24af-73bd-41d0-bbde-8eb463541c53,12e1b1d1-f195-4e39-bdf4-217418e9182a,Bailey,Exotic,Reptile,Male,2015-03-03,0.1,White,MC625557776,True,,Overdue,2016-01-27,True,2025-12-22T21:19:28.737391,2025-12-22T21:19:28.737392
a71e6e91-af9d-4c3b-9388-7cd1685cf037,e8e49a79-b8d1-4f3f-b720-415c3948a30f,Leo,Dog,Cavalier King Charles,Male,2016-11-07,16.0,Brown,MC183998635,False,Diabetes,Up to Date,2017-03-27,True,2025-12-22T21:19:28.737403,2025-12-22T21:19:28.737404
ec3457b6-2bd8-430b-8f59-4cc1c2d379af,e039542e-2d9b-4e6a-80e7-fb773afb3c5d,Oscar,Cat,Persian,Male,2022-11-12,8.9,Orange,MC990503078,True,Allergies,Unknown,2023-07-29,True,2025-12-22T21:19:28.737414,2025-12-22T21:19:28.737415
ce3a4bd5-0029-42ea-afda-92d81e7d8c2f,8e0a9132-6701-4868-a888-90ffdee58913,Leo,Dog,Siberian Husky,Male,2019-08-15,10.5,Gray,MC183980068,True,Allergies,Overdue,2020-04-23,True,2025-12-22T21:19:28.737424,2025-12-22T21:19:28.737425
c5cc1b7d-c7e9-4565-968b-cfa14139eb46,d8596467-45fa-4882-957b-f43c2810c210,Bailey,Dog,Shih Tzu,Female,2017-05-11,25.3,Mixed,MC736879246,False,Hip Dysplasia,Overdue,2018-02-10,False,2025-12-22T21:19:28.737436,2025-12-22T21:19:28.737437
ac26a12b-02af-4311-9d48-e1a924c84c4f,adcb3197-f6a1-4f5a-8e19-4291281f944c,Oliver,Cat,Domestic Longhair,Male,2015-06-11,15.7,Gray,MC226233391,False,,Up to Date,2016-01-26,True,2025-12-22T21:19:28.737447,2025-12-22T21:19:28.737448
7f98814f-4a1e-4c7d-863a-0e3bbe298ca2,30547d95-4d4e-4189-b8a7-40b362a81ca3,Molly,Dog,Bulldog,Female,2023-06-03,60.7,Brown,MC569120996,True,Hip Dysplasia,Up to Date,2024-02-12,True,2025-12-22T21:19:28.737460,2025-12-22T21:19:28.737461
623a25c1-5d1c-4265-99d6-4095533d28dd,a23b4507-dec9-445c-b4ec-209b0f4e83e2,Sadie,Cat,Siamese,Male,2015-07-04,7.5,Brindle,MC829466618,False,Allergies,Overdue,2015-09-25,True,2025-12-22T21:19:28.737472,2025-12-22T21:19:28.737472
38e96266-8e8f-469d-9529-2b9c6de3d832,266f2338-da57-40d6-b189-32bcdb7b4857,Penny,Cat,Domestic Shorthair,Male,2022-10-18,18.8,Black,,True,Hip Dysplasia,Unknown,2023-05-09,True,2025-12-22T21:19:28.737482,2025-12-22T21:19:28.737483
64e580be-b441-4877-8fb9-7c7d4ca7babf,73b76289-035c-495e-aed7-37a35122dd33,Oliver,Exotic,Reptile,Female,2017-06-19,-2.5,Orange,MC496009929,True,Diabetes,Up to Date,2018-04-12,True,2025-12-22T21:19:28.737493,2025-12-22T21:19:28.737493
6ced8dce-2955-41e2-a812-bd71ba8a4dbd,a0b6c3dd-7ca8-4703-8d9c-1eaa7af2501a,Penny,Dog,Bulldog,Male,2023-10-16,95.6,Brown,MC780431848,True,Heart Murmur,Up to Date,2024-02-02,True,2025-12-22T21:19:28.737504,2025-12-22T21:19:28.737506
bef37d19-d43f-472a-bc48-f71cb9aeef2b,1b1e7343-0c34-4aba-a9eb-59434c635226,Winston,Dog,French Bulldog,Male,2016-09-20,81.3,Golden,MC134817567,False,Heart Murmur,Overdue,2017-05-24,True,2025-12-22T21:19:28.737518,2025-12-22T21:19:28.737519
82296d30-69e0-4e7a-aa65-3b717957cd95,e4f4598d-9249-479c-9a94-a4399573ed80,Nala,Cat,Domestic Shorthair,Male,2020-04-14,17.6,Spotted,MC952451540,True,Diabetes,Overdue,2021-04-06,True,2025-12-22T21:19:28.737529,2025-12-22T21:19:28.737529
98f872fc-2e34-4105-a6ab-fdee71b97f40,6dfd623e-ff25-4bf4-993d-43cfdc3f3c39,Rocky,Dog,Siberian Husky,Male,2019-04-29,8.0,Spotted,,True,Heart Murmur,Overdue,2020-01-15,True,2025-12-22T21:19:28.737539,2025-12-22T21:19:28.737540
d7d242c2-c6e0-4808-b3bc-c636104deb1b,ed7c2121-2348-4f7d-9a5d-42e5ddc42913,Cooper,Cat,Norwegian Forest Cat,Female,2017-11-10,13.1,Black,,True,Diabetes,Overdue,2018-10-15,True,2025-12-22T21:19:28.737571,2025-12-22T21:19:28.737572
3664aa82-7af8-4234-be9e-2535b7086f93,f8fcb905-edec-4709-b1cf-304d21d76bc9,Sophie,Dog,German Shepherd,Female,2020-08-21,51.6,Black,MC843713318,True,,Up to Date,2021-01-26,True,2025-12-22T21:19:28.737588,2025-12-22T21:19:28.737589
53cf7ad4-f54c-46a8-a152-acf5da4c8bf2,7bb65f24-e8f5-4726-9b56-1d91aee6fd81,Charlie,Dog,Golden Retriever,Male,2023-03-11,95.8,Mixed,MC517455363,True,,Unknown,2023-06-26,True,2025-12-22T21:19:28.737604,2025-12-22T21:19:28.737605
c23c4dae-d3dd-4f4a-b3ce-564cc1b22c70,e6ad3f27-a13c-4e66-8114-72498d70a0cb,Louie,Cat,Russian Blue,Female,2018-03-22,13.1,Brindle,MC688931695,False,Diabetes,Unknown,2018-07-03,True,2025-12-22T21:19:28.737618,2025-12-22T21:19:28.737619
f406ed59-2491-4adf-bd16-437c74729884,8339c620-6fc3-4320-859d-2abf11fed86c,Bentley,Exotic,Hamster,Male,2023-03-07,10.4,Spotted,MC701242559,True,,Overdue,2024-02-07,True,2025-12-22T21:19:28.737643,2025-12-22T21:19:28.737644
11b0a653-dfea-4099-ac46-5de3dace0575,3207ca76-36a9-4921-823b-d2b8f6151d57,Bear,Dog,Poodle,Male,2018-08-18,79.6,Brown,,False,Hip Dysplasia,Up to Date,2019-07-12,True,2025-12-22T21:19:28.737655,2025-12-22T21:19:28.737655
34f0467a-bb17-4482-a695-917fa8d7d601,376c599d-f7bd-448a-a808-ce87e348d19e,Rocky,Dog,Boxer,Female,2016-06-30,73.2,Gray,MC880164017,True,Heart Murmur,Up to Date,2016-09-19,True,2025-12-22T21:19:28.737666,2025-12-22T21:19:28.737667
2c72562f-8544-473a-b300-33623ae58522,10a5e658-c88e-4364-a603-849705556f0c,Oliver,Dog,Golden Retriever,Male,2018-06-23,46.3,Black,MC398729840,True,Heart Murmur,Overdue,2018-11-19,True,2025-12-22T21:19:28.737677,2025-12-22T21:19:28.737677
9f76b0cd-aba9-45ed-b7d2-43af10ee95e8,1462fa11-0902-4e98-a54d-868567f71ced,Duke,Dog,Bulldog,Female,2020-08-10,68.9,Spotted,MC223357244,True,Hip Dysplasia,Overdue,2021-03-04,True,2025-12-22T21:19:28.737688,2025-12-22T21:19:28.737689
dc41b8d6-db97-4cbf-b8a9-34d53dc6f69d,325f7d4c-4997-4eb5-801b-69ccd641abfa,Ellie,Dog,Rottweiler,Male,2021-01-27,83.0,Spotted,MC471395598,False,Hip Dysplasia,Unknown,2021-11-08,True,2025-12-22T21:19:28.737699,2025-12-22T21:19:28.737700
190b2b8d-f938-44a5-a76a-8a693bf4b474,aea9f15c-acd7-452d-b3d4-4ad481279300,Rocky,Cat,Scottish Fold,Female,2021-08-13,7.6,Orange,,True,Diabetes,Unknown,2021-11-19,True,2025-12-22T21:19:28.737710,2025-12-22T21:19:28.737710
1a412fe9-4285-4328-9d5e-50cf6534ab43,df7c96ed-af3d-40fc-a0eb-dca091a22366,Ruby,Cat,British Shorthair,Female,2021-01-22,3.0,Golden,MC904117412,False,Allergies,Unknown,2021-09-18,True,2025-12-22T21:19:28.737723,2025-12-22T21:19:28.737724
6dce856d-026e-4a20-af44-30bf650e79de,a42734aa-8e99-4b0a-af01-b448ffe8a3f4,Molly,Cat,Domestic Shorthair,Female,2016-09-23,22.1,Mixed,MC583678886,True,Heart Murmur,Overdue,2017-05-06,True,2025-12-22T21:19:28.737736,2025-12-22T21:19:28.737737
3436145c-9ac9-48ef-9280-e31a6653bbb4,1d8aa294-eadd-4f1e-9a8d-f9b4ed1e28d8,Bentley,Dog,Bernese Mountain Dog,Male,2020-11-14,31.8,Spotted,MC475747322,True,Heart Murmur,Overdue,2021-03-29,True,2025-12-22T21:19:28.737747,2025-12-22T21:19:28.737747
8fad7e72-fc0e-419e-8c70-3e8d1766e41a,822002a3-da9f-4565-9051-e72adb615335,Louie,Cat,Domestic Longhair,Female,2015-06-27,14.4,Mixed,MC708268672,True,Allergies,Overdue,2015-10-19,True,2025-12-22T21:19:28.737758,2025-12-22T21:19:28.737759
13cb3c6e-4095-4a76-a479-fc8e7242c0ea,042dd88a-a01f-4595-b708-2321f04afac3,Daisy,Dog,Beagle,Female,2024-05-06,71.6,Spotted,MC223460295,True,Arthritis,Overdue,2025-04-05,True,2025-12-22T21:19:28.738112,2025-12-22T21:19:28.738117
a4db3df1-4a98-4c9c-9319-5e92beef4b01,845a6e8d-e66c-4598-99a1-a0ce75de9241,Charlie,Cat,Persian,Female,2018-03-04,15.1,Golden,,False,Arthritis,Unknown,2019-01-30,True,2025-12-22T21:19:28.738155,2025-12-22T21:19:28.738156
bfd8ba62-43fe-4fec-abc1-625046a93445,941ee385-fac8-46c9-b55d-0c180ab3bfba,Lucy,Cat,Norwegian Forest Cat,Male,2019-08-08,20.2,Black,MC373859780,True,Diabetes,Unknown,2020-05-02,True,2025-12-22T21:19:28.738172,2025-12-22T21:19:28.738173
c3676b4f-7680-40ec-9c14-b7a7777a9249,17d93726-aae3-4b60-8a41-2f9ce9bb3e1b,Murphy,Cat,Sphynx,Female,2018-12-05,21.9,Black,MC627828942,True,Allergies,Up to Date,2019-09-08,True,2025-12-22T21:19:28.738185,2025-12-22T21:19:28.738186
e2eef8dd-6722-490d-b3da-7fb1fddf3822,9f268d8b-9ba7-4238-92f9-1150a9298493,Gracie,Bird,Conure,Male,2018-12-22,2.1,Gray,,True,,Unknown,2019-08-13,True,2025-12-22T21:19:28.738203,2025-12-22T21:19:28.738203
9d4f287c-6cd1-4f62-84f7-3ee59bda0380,8796a125-cd44-4b03-bb4a-0f70cf1db5da,Nala,Dog,Cavalier King Charles,Male,2021-05-07,24.3,Gray,MC192567677,False,Allergies,Overdue,2021-12-17,True,2025-12-22T21:19:28.738214,2025-12-22T21:19:28.738215
3ff58bb6-cd68-40b9-afa7-0b6f25dad118,05403668-9431-4d00-b283-a669e17d7301,Lily,Dog,Beagle,Male,2018-02-04,96.8,Black,MC924343021,False,,Up to Date,2018-12-14,True,2025-12-22T21:19:28.738251,2025-12-22T21:19:28.738253
0ede6ee0-65b2-4aba-92fb-985ce507e904,e304f4f8-216a-4e5f-9243-6bf42dc3051f,Ellie,Dog,French Bulldog,Female,2023-01-15,33.9,Brindle,MC642435689,True,Diabetes,Up to Date,2023-04-27,True,2025-12-22T21:19:28.738272,2025-12-22T21:19:28.738273
da32ac58-48b1-401d-ba35-b1d8ef95f225,4e7b76fa-f595-429d-a8c2-842c42abb992,Shadow,Dog,Golden Retriever,Male,2016-11-27,59.7,Brindle,MC186380784,False,Arthritis,Up to Date,2017-06-01,True,2025-12-22T21:19:28.738286,2025-12-22T21:19:28.738287
96446a91-b537-4cd7-9f5b-a672e43026dd,0710e877-45b5-4a6a-ad86-1bc2278785bf,Shadow,Dog,Golden Retriever,Male,2020-07-11,45.3,Mixed,MC607626266,False,,Up to Date,2020-12-25,True,2025-12-22T21:19:28.738299,2025-12-22T21:19:28.738299
